language,iso_code,variety,region,source,source_url,retrieved_at,record_id,reference,source_text,target_language,target_text,target_text_raw,unit_type,domain,licence,review_status,quality_flags,notes
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,7f5b9e5c7b38d13f,kit10k:64,Tu cuisines vraiment bien.,Congo Swahili,Unajua kupiga muzuri.,Unajua kupiga muzuri.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,f1a47c92d0940314,kit10k:65,Ce n'est pas Tom qui a emprunté ma voiture.,Congo Swahili,Aiko Tom njo alihazima gari yangu.,Aiko Tom njo alihazima gari yangu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,aaa48dd2d445320c,kit10k:66,Le pape visita le Brésil.,Congo Swahili,Papa alitembelea Brazil.,Papa alitembelea Brazil.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,885b82664e2c34f6,kit10k:67,J'imagine que j'aurais dû le lire plus attentivement.,Congo Swahili,Nazani ningepashwa kuisoma kwa uangalifu zaidi.,Nazani ningepashwa kuisoma kwa uangalifu zaidi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,7216acff689fb40d,kit10k:68,Permettez-moi de me présenter.,Congo Swahili,Niruhusu nijitambulishe.,Niruhusu nijitambulishe.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,3de554143991700d,kit10k:69,Ils se sont mariés quand ils étaient encore jeunes.,Congo Swahili,Walioana wakati walikua bado vijana.,Walioana wakati walikua bado vijana.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,9f3e21cdba8c1983,kit10k:70,Je suis sage.,Congo Swahili,Niko na hekima.,Niko na hekima.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,414de6e28782b3f5,kit10k:71,Ça goûte le poulet.,Congo Swahili,Iko na onjo sawa ya nyama ya kuku.,Iko na onjo sawa ya nyama ya kuku.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,34c524b92e557a0a,kit10k:72,Je me réjouis de vous revoir bientôt.,Congo Swahili,Natarajia kukuona tena mu siku kidogo zenye ziko mbele.,Natarajia kukuona tena mu siku kidogo zenye ziko mbele.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,38ba67091de27558,kit10k:73,Je n'ai pas le choix. Je dois le faire.,Congo Swahili,Sina chaguo. Lazima niifanye.,Sina chaguo (sina ginsi ingine ya kufanya). Lazima niifanye.,sentence,general,CC BY 4.0,verified_source,clean_variant_diff,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,33d1f0f206f93c05,kit10k:74,Je veux les voir.,Congo Swahili,Napenda kuwa ona.,Napenda kuwa ona.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,7a00cbcbdd601112,kit10k:75,Une heure de plus et la dinde sera prête.,Congo Swahili,Nyama ya dinde itakuwa tayari mu saa moya.,Nyama ya dinde itakuwa tayari mu saa moya.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,09d0e493c1b45a24,kit10k:76,Ils sont vraiment grands.,Congo Swahili,Ni ya mukubwa kabisa.,Ni ya mukubwa kabisa.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,7ed158f7ff417e28,kit10k:77,Chien qui aboie ne mord pas.,Congo Swahili,Imbwa yenye inafoka ailumake.,Imbwa yenye inafoka ailumake.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,efeffd1531a63123,kit10k:78,C'était l'heure du déjeuner.,Congo Swahili,Ilikua wakati wa chakula ya muchana.,Ilikua wakati wa chakula ya muchana.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,f3d9855836efdac7,kit10k:79,Il est gentil plutôt que doux.,Congo Swahili,Yeye ni mtu muzuri kuliko mupole.,Yeye ni mtu muzuri kuliko mupole.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,9c96d0c308e77fff,kit10k:80,Pourriez-vous composer le numéro pour moi ? Le téléphone est placé trop haut.,Congo Swahili,"Je, unaweza kunipigia iyi numéro ya téléphone? Téléphone inawekwa yulu sana.","Je, unaweza kunipigia iyi numéro (namba) ya téléphone? Téléphone (simu) inawekwa yulu sana.",sentence,general,CC BY 4.0,verified_source,clean_variant_diff,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,99d9ea83331a16f1,kit10k:81,Je m'excuse pour hier.,Congo Swahili,Naomba musamaha kuhusu jana.,Naomba musamaha kuhusu jana.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,5c7010580a343084,kit10k:82,Il ne capte simplement pas.,Congo Swahili,Haelewi kitu kabisa.,Haelewi kitu kabisa.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,49e5f6624f35f36c,kit10k:83,Tu aurais dû me dire ça avant.,Congo Swahili,Ungepashwa niambie tangu mbele.,Ungepashwa niambie tangu mbele.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,12f3b983a59c2a03,kit10k:84,La boîte est presque vide.,Congo Swahili,Sanduku iko karibu wazi.,Sanduku iko karibu wazi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,7e873ab9d88292d4,kit10k:85,Tom est élégant.,Congo Swahili,Tom anapendeza sana.,Tom anapendeza sana.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,0fa74747f98ce43e,kit10k:86,La synchronisation est horrible.,Congo Swahili,Mabadadiliko ni ya mubaya sana.,Mabadadiliko (marekebisho) ni ya mubaya sana.,sentence,general,CC BY 4.0,verified_source,clean_variant_diff,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,4767a06e9d4c3b70,kit10k:87,Allons-y !,Congo Swahili,Twende!,Twende!,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,3bd1401601089847,kit10k:88,Voyages-tu seul ?,Congo Swahili,Unasafiri wepeke ?,Unasafiri wepeke ?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,cb3a01a6439bd881,kit10k:89,Tom a demandé à Marie de ne pas discuter de ce sujet avec quelqu'un d'autre.,Congo Swahili,Tom alimwambia Maria asizungumuzie iyi habari na mutu mwingine.,Tom alimwambia Maria asizungumuzie iyi habari na mutu mwingine.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,decfde4af65ddd3f,kit10k:90,Tom a descendu les escaliers.,Congo Swahili,Tom alishuka escaliers.,Tom alishuka escaliers.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,f3a529467845b229,kit10k:91,J'ai des devoirs à terminer.,Congo Swahili,Niko na kazi zakumalizia.,Niko na kazi zakumalizia.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,9fe306b5f7bebe73,kit10k:92,"Je ne m'y connais peut-être pas beaucoup, mais je sais que Tom ne sait pas de quoi il parle.",Congo Swahili,"Sijui mingi zaidi, alakini minajua kama Tom hajui byenye iko nazungumuza.","Sijui mingi zaidi, alakini minajua kama Tom hajui byenye iko nazungumuza.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,d057f271d7210865,kit10k:93,Nous ne faisons pas confiance à Tom.,Congo Swahili,Hatumwamini Tom.,Hatumwamini Tom.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,17cc3ebdead89bd2,kit10k:94,Il y a une roche sur le plancher.,Congo Swahili,Piko lijiwe ya mkubwa yulu ya mbao.,Piko lijiwe ya mkubwa yulu ya mbao.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,5ef86018363f9839,kit10k:95,"Vous n'allez pas le dire à mes parents, n'est-ce pas ?",Congo Swahili,"Hautaambia wazazi wangu, si ndiyo?","Hautaambia wazazi wangu, si ndiyo?",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,1e9bf339dc28f23b,kit10k:96,As-tu déjà porté des sous-vêtements longs ?,Congo Swahili,"Je, ulishaka vala calecons ya murefu?","Je, ulishaka vala calecons (chupi) ya murefu?",sentence,general,CC BY 4.0,verified_source,clean_variant_diff,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,74f99cedbac4a4bd,kit10k:97,Par ici !,Congo Swahili,Pitia hapa!,Pitia hapa!,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,f7ae313a2d92ed02,kit10k:98,"Demain, c'est dimanche.",Congo Swahili,Kesho ni siku ya Mungu.,Kesho ni siku ya Mungu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,5a5873e0c009eca0,kit10k:99,Le garçon s'est presque noyé.,Congo Swahili,Kijana alikaribia kuzama.,Kijana alikaribia kuzama.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,7c104196e7ec7f2d,kit10k:100,J'aime ce chien.,Congo Swahili,Minapenda iyi imbwa.,Minapenda iyi imbwa.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,bca909c87f2e9c2d,kit10k:101,Il chante très bien.,Congo Swahili,Anaimba muzuri.,Anaimba muzuri.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,4283b501b4f694ef,kit10k:102,On ne peut pas vivre avec dix mille yens par mois.,Congo Swahili,Hauwezi ishi na yen elfu kumi ku mwezi.,Hauwezi ishi na (franga za) yen elfu kumi ku mwezi.,sentence,general,CC BY 4.0,verified_source,clean_variant_diff,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,ea5eed14c51642c3,kit10k:103,Tom est sans domicile fixe.,Congo Swahili,Tom hana makao kamili.,Tom hana makao kamili.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,b3ca3e8f2e2e781a,kit10k:104,Ceux qui habitent des maisons de verre ne devraient pas lancer de pierres.,Congo Swahili,Wale ambao wanaishi katika nyumba za bio hawapashwi tupa majiwe.,Wale ambao wanaishi katika nyumba za bio hawapashwi tupa majiwe.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,61689aa7c7b4194e,kit10k:105,J'ai dormi deux heures dans l'avion.,Congo Swahili,Nililala ma saa mbili mu avion.,Nililala ma saa mbili mu avion (ndege).,sentence,general,CC BY 4.0,verified_source,clean_variant_diff,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,8ca6226055b57b8e,kit10k:106,Nous allons continuer à le faire jusqu'à ce que quelqu'un nous dise que nous ne le pouvons pas.,Congo Swahili,Tutaendelea nafanya hivi mpaka mtu atuambie hatuwezi.,Tutaendelea nafanya hivi mpaka mtu atuambie hatuwezi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,c49db25d460586ac,kit10k:107,Combien t'en reste-t-il ?,Congo Swahili,Inakubakia na ngapi?,Inakubakia na ngapi?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,4a55f054018b9cbb,kit10k:108,J'ignorais ça jusqu'à ce matin.,Congo Swahili,Leo asubuhi njo nilijua hivo.,Leo asubuhi njo nilijua hivo.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,1e46acaa94203af1,kit10k:109,Prenez rendez-vous.,Congo Swahili,Fanya mupango naye.,Fanya mupango naye.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
