source,source_url,translation_url,ref,mashi,french,unit_type,review_status,quality_flags
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO03.htm,https://ebible.org/fraLSG/EXO03.htm,EXO 3:17,"“Co cirhumire nderha, nti: Nammurhenza omu malibuko g’e Mîsiri, mmuyinamulire omu cihugo c’Abakanani, c’Abahititi, c’Abamoriti, c’Abaperiziti, c’Abahiviti, c’Abayebusi, omu cihugo cihululamwo amarhà n’obûci.”»","et j’ai dit: Je vous ferai monter de l’Égypte, où vous souffrez, dans le pays des Cananéens, des Héthiens, des Amoréens, des Phéréziens, des Héviens et des Jébusiens, dans un pays où coulent le lait et le miel.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO03.htm,https://ebible.org/fraLSG/EXO03.htm,EXO 3:18,"Bayishiyumva izù lyâwe, oyishigenda obwo, mwe n’abagula ba bene-Israheli, ojè emunda mwâmi w’e Mîsiri ali, mumubwîre, mpu: «Nyakasane, Nyamuzinda w’Abayahudi, anarhubonekire. Bunôla orhulekage, rhugende lugendo lwa nsiku isharhu omu irungu, rhujihêra Nyakasane, Nyamuzinda wîrhu.","Ils écouteront ta voix; et tu iras, toi et les anciens d’Israël, auprès du roi d’Égypte, et vous lui direz: L’Éternel, le Dieu des Hébreux, nous est apparu. Permets-nous de faire trois journées de marche dans le désert, pour offrir des sacrifices à l’Éternel, notre Dieu.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO03.htm,https://ebible.org/fraLSG/EXO03.htm,EXO 3:19,"“Ci manyire oku mwâmi w’e Mîsiri arhamuyemerere mwagenda, akabà arhasezîbwi n’okuboko kuzibuzibu”.","Je sais que le roi d’Égypte ne vous laissera point aller, si ce n’est par une main puissante.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO03.htm,https://ebible.org/fraLSG/EXO03.htm,EXO 3:20,"“Nkolaga nalambûla okuboko kwâni, nshûrhe Mîsiri n’ebirhangâzo najira muli ye. Enyuma ly’okwo anamulika mugende”».","J’étendrai ma main, et je frapperai l’Égypte par toutes sortes de prodiges que je ferai au milieu d’elle. Après quoi, il vous laissera aller.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO03.htm,https://ebible.org/fraLSG/EXO03.htm,EXO 3:21,"«Narhabâla olu lubaga lurhone emwa Abanya-Mîsiri, lyo hano mugenda, mulekigenda maboko mûmu.","Je ferai même trouver grâce à ce peuple aux yeux des Égyptiens, et quand vous partirez, vous ne partirez point à vide.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO03.htm,https://ebible.org/fraLSG/EXO03.htm,EXO 3:22,"Ngasi mbuguma ehûne omulungu wayo n’ecigolo ciri omu mwâge ebirugu by’amarhale, eby’amasholo n’emyambalo mubiyambike bagala binyu na bâli binyu. Mutungôle ntyo Abanya-Mîsiri.»","Chaque femme demandera à sa voisine et à celle qui demeure dans sa maison des vases d’argent, des vases d’or, et des vêtements, que vous mettrez sur vos fils et vos filles. Et vous dépouillerez les Égyptiens.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:1,"Mûsa ashuza, erhi: «Barhanyêmêre, barhayumve izù lyâni, ci bayishiderha, mpu: Nyakasane arhakubonekîre!»","Moïse répondit, et dit: Voici, ils ne me croiront point, et ils n’écouteront point ma voix. Mais ils diront: L’Éternel ne t’est point apparu.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:2,"Nyakasane anacimubwîra, erhi: «Cici eco ofumbasire omu nfune?» Naye ashuza, erhi: «Karhi.»",L’Éternel lui dit: Qu’y a-t-il dans ta main? Il répondit: Une verge.,verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:3,"Nyakasane amubwîra, erhi: «Kakwêbe oku idaho.» Akakwêba oku idaho: akarhi kahinduka njoka. Mûsa ayâka.","L’Éternel dit: Jette-la par terre. Il la jeta par terre, et elle devint un serpent. Moïse fuyait devant lui.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:4,"Nyakasane abwîra Mûsa, erhi: «Lambûla okuboko, oyigwârhire oku mucira!» Alambûla okuboko, ayigwârha: erya njoka yashubihinduka karhi omu nfune zâge.","L’Éternel dit à Moïse: Étends ta main, et saisis-le par la queue. Il étendit la main et le saisit et le serpent redevint une verge dans sa main.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:5,"«Lyo bayêmêra oku Nyakasane anakubonekîre, Nyamuzinda wa bîshe, Nyamuzinda wa Abrahamu, Nyamuzinda wa Izaki, Nyamuzinda wa Yakôbo.»","C’est là, dit l’Éternel, ce que tu feras, afin qu’ils croient que l’Éternel, le Dieu de leurs pères, t’est apparu, le Dieu d’Abraham, le Dieu d’Isaac et le Dieu de Jacob.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:6,"Nyakasane ashubimubwîra, erhi: «Hira enfune oku nda yâwe» Ahira enfune oku nda anazigalula. Okuboko kwâge kwayunjula lushomyo, kwahinduka kwêru-kwêru nka lubula.","L’Éternel lui dit encore: Mets ta main dans ton sein. Il mit sa main dans son sein; puis il la retira, et voici, sa main était couverte de lèpre, blanche comme la neige.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:7,"Nyakasane amubwîra, erhi: «Shubiza okuboko kwâwe oku nda.» Ashubiza okuboko oku nda anakugalula; kwàli kwamashubibà nk’ebindi birumbu by’omubiri gwâge.","L’Éternel dit: Remets ta main dans ton sein. Il remit sa main dans son sein; puis il la retira de son sein, et voici, elle était redevenue comme sa chair.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:8,"Nyakasane, erhi: «Akabà barhakuyêmîri n’akabà barhayumvîrhîzi izù ly’ecimanyîso cirhanzi, bayêmêra izù ly’ecimanyîso ca kabirhi.","S’ils ne te croient pas, dit l’Éternel, et n’écoutent pas la voix du premier signe, ils croiront à la voix du dernier signe.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:9,"N’akabà barhayêmîri ebyo bimanyîso bibirhi n’akabà barhayumvîrhîzi izù lyâwe, onarhôle amîshi g’omu Lwîshi, ogashandâze oku idaho; ago mîshi warhôlaga omu Lwîshi gahinduka mukò oku idaho.»","S’ils ne croient pas même à ces deux signes, et n’écoutent pas ta voix, tu prendras de l’eau du fleuve, tu la répandras sur la terre, et l’eau que tu auras prise du fleuve deviendra du sang sur la terre.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:10,"Mûsa abwîra Nyakasane, erhi: «Onfè lukogo, Yâgirwa Nyakasane, ntishishongêza binwa nka naderha, oli kurhenga injo, oli kurhenga lishinjo, ciru na kurhenga aga mango goshi odwîrhe washambâza mwambali wâwe, bulya akanwa kâni kabà kazirho n’olulimi lwâni lurhahundûla.»","Moïse dit à l’Éternel: Ah! Seigneur, je ne suis pas un homme qui ait la parole facile, et ce n’est ni d’hier ni d’avant-hier, ni même depuis que tu parles à ton serviteur; car j’ai la bouche et la langue embarrassées.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:11,"Nyakasane amubwîra, erhi: «Ndi wahâga omuntu akanwa? Ndi odumya omuntu erhi okumujira cihuli, amujire wa kubona erhi muhûrha? K’arhali nie, Nyakasane?","L’Éternel lui dit: Qui a fait la bouche de l’homme? Et qui rend muet ou sourd, voyant ou aveugle? N’est-ce pas moi, l’Éternel?",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:12,"“Kanyagya, ogende, nâbà haguma n’akanwa kâwe, nnankakubwiriza ebi okwânîne okuderha.”»","Va donc, je serai avec ta bouche, et je t’enseignerai ce que tu auras à dire.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:13,"Mûsa ashuza, erhi: «Onfè lukogo, Yâgirwa Nyakasane, orhume owundi onalonzize!»","Moïse dit: Ah! Seigneur, envoie qui tu voudras envoyer.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:14,"Oburhè bwa Nyakasane bwanacibiruka kuli Mûsa, amubwîra, erhi: «“Ka mukulu wâwe Aroni w’Omuleviti arhahali? Nyîshi oku yêhe ayishiderha. Ciru y’oyu oyishirikulamusa, na hano akubona, asîma omu murhima gwâge”.","Alors la colère de l’Éternel s’enflamma contre Moïse, et il dit: N’y a t-il pas ton frère Aaron, le Lévite? Je sais qu’il parlera facilement. Le voici lui-même, qui vient au-devant de toi; et, quand il te verra, il se réjouira dans son cœur.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:15,"“Oyishimushambâlira, onahire ebyo binwa omu kanwa kâge. Nâni nâbà n’akanwa kâwe n’akâge nnammuyigirize ebi mukwânîne okujira”.","Tu lui parleras, et tu mettras les paroles dans sa bouche; et moi, je serai avec ta bouche et avec sa bouche, et je vous enseignerai ce que vous aurez à faire.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:16,"“Ye wakazishambâza olubaga ahâli hâwe, ye wabà kanwa kâwe, nâwe obè nka Nyamuzinda wâge”.","Il parlera pour toi au peuple; il te servira de bouche, et tu tiendras pour lui la place de Dieu.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:17,"“N’aka karhî, okafumbarhe, ko wagendikajiramwo ebirhangâzo”»","Prends dans ta main cette verge, avec laquelle tu feras les signes.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:18,"Mûsa anacigenda, ashubira emw’ishazâla Yetro, amubwîra, erhi: «Nkwânîne nshubire emwa bene wîrhu, njilola erhi bacibâmwo omûka.» Yetro ashuza Mûsa, erhi: «Ogende n’omurhûla!»","Moïse s’en alla; et de retour auprès de Jéthro, son beau-père, il lui dit: Laisse-moi, je te prie, aller rejoindre mes frères qui sont en Égypte, afin que je voie s’ils sont encore vivants. Jéthro dit à Moïse: Va en paix.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:19,"Nyakasane abwîrira Mûsa e Madiyani, erhi: «Kanya, oshubire e Mîsiri, bulya balya boshi bakagilonza okukuyîrha bafîre.»","L’Éternel dit à Moïse, en Madian: Va, retourne en Égypte, car tous ceux qui en voulaient à ta vie sont morts.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:20,"Mûsa arhôla mukâge n’abagala, abashoneza oku cihêsi, ashubira omu cihugo c’e Mîsiri. Kalya karhi ka Nyamuzinda, Mûsa akafumbarha.","Moïse prit sa femme et ses fils, les fit monter sur des ânes, et retourna dans le pays d’Égypte. Il prit dans sa main la verge de Dieu.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:21,"Nyakasane abwîra Mûsa, erhi: «Obu washubira e Mîsiri, obuhashe bwa birya bisômerîne byoshi nakuhâga, obujirire embere za Faraoni mwâmi w’e Mîsiri, nâni namudundaguza omurhima, arhalike olubaga mpu lugende.","L’Éternel dit à Moïse: En partant pour retourner en Égypte, vois tous les prodiges que je mets en ta main: tu les feras devant Pharaon. Et moi, j’endurcirai son cœur, et il ne laissera point aller le peuple.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:22,"“Ojibwîra Faraoni mwâmi w’e Mîsiri, erhi: Kwo Nyakasane adesire ntya: Israheli yo nfula yâni”;","Tu diras à Pharaon: Ainsi parle l’Éternel: Israël est mon fils, mon premier-né.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:23,"“Nkubwîzire, nti: Lîka mugala wâni ajinkolera, nâwe wamalahira bwamulika! Kwokwo, nâni nkolaga nayîrha enfula yâwe!”»","Je te dis: Laisse aller mon fils, pour qu’il me serve; si tu refuses de le laisser aller, voici, je ferai périr ton fils, ton premier-né.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:24,"Erhi bahika omu njira aha bacumbika, Nyakasane amujaho analonza okumuyîrha.","Pendant le voyage, en un lieu où Moïse passa la nuit, l’Éternel l’attaqua et voulut le faire mourir.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:25,"Sipora anacirhôla enshangabuye, akembûlamwo omugala, ayanka ecishisha, acigeza oku magulu ga Mûsa, ederha, erhi: «Mukò muguma rhwembi!»","Séphora prit une pierre aiguë, coupa le prépuce de son fils, et le jeta aux pieds de Moïse, en disant: Tu es pour moi un époux de sang!",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:26,"Nyakasane anacimuleka. Omu kuderha «mukò muguma rhwembi», bukembûle aderhaga.",Et l’Éternel le laissa. C’est alors qu’elle dit: Époux de sang! À cause de la circoncision.,verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:27,"Nyakasane anacibwîra Aroni, erhi: «Kanya, obugane Mûsa omu irungu.» Agenda, amubugana oku ntondo ya Nyamuzinda, amuhôbera.","L’Éternel dit à Aaron: Va dans le désert au-devant de Moïse. Aaron partit; il rencontra Moïse à la montagne de Dieu, et il le baisa.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:28,Mûsa ashambâlira Aroni ebinwa byoshi Nyakasane amubwîraga mpu ajiderha n’ebirhangâzo byoshi amurhegekaga mpu ajijira.,"Moïse fit connaître à Aaron toutes les paroles de l’Éternel qui l’avait envoyé, et tous les signes qu’il lui avait ordonné de faire.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:29,Mûsa n’Aroni banacigendishubûza abagula ba bene-Israheli boshi.,"Moïse et Aaron poursuivirent leur chemin, et ils assemblèrent tous les anciens des enfants d’Israël.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:30,"Aroni ashubiderha birya binwa byoshi Nyakasane abwîraga Mûsa, anajirira ebirhangâzo omu masù g’olubaga.","Aaron rapporta toutes les paroles que l’Éternel avait dites à Moïse, et il exécuta les signes aux yeux du peuple.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO04.htm,https://ebible.org/fraLSG/EXO04.htm,EXO 4:31,"Olubaga lwayêmêra. Lwayumva oku Nyakasane anagashanîre bene-Israheli n’oku anabwîne amalibûko gâbo; bafukama, baharâmya.","Et le peuple crut. Ils apprirent que l’Éternel avait visité les enfants d’Israël, qu’il avait vu leur souffrance; et ils s’inclinèrent et se prosternèrent.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO05.htm,https://ebible.org/fraLSG/EXO05.htm,EXO 5:1,"Okubundi Mûsa na Aroni bayishibwîra Faraoni mwâmi w’e Mîsiri, mpu: «Nyakasane Nyamuzinda w’Israheli adesire ntya: Leka olubaga lwâni lugende, lujinjirira olusiku lw’okunkuza omu irungu.»","Moïse et Aaron se rendirent ensuite auprès de Pharaon, et lui dirent: Ainsi parle l’Éternel, le Dieu d’Israël: Laisse aller mon peuple, pour qu’il célèbre au désert une fête en mon honneur.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO05.htm,https://ebible.org/fraLSG/EXO05.htm,EXO 5:2,"Faraoni mwâmi w’e Mîsiri ashuza, erhi: «Ye ndi oyo Nyakasane, lyo nyumva izù lyâge, kurhume naleka Israheli agenda? Ntishi oyo Nyakasane, ntânaleke bene-Israheli nti bagende!»","Pharaon répondit: Qui est l’Éternel, pour que j’obéisse à sa voix, en laissant aller Israël? Je ne connais point l’Éternel, et je ne laisserai point aller Israël.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO05.htm,https://ebible.org/fraLSG/EXO05.htm,EXO 5:3,"Baderha, mpu: «Nyamuzinda w’Abayahudi arhubonekire: kukwânîne rhugende lugendo lwa nsiku isharhu omu irungu, rhujirherekêra Nyakasane, Nyamuzinda wîrhu, lyo alekicihonda kuli rhwe n’ecahira erhi n’engôrho.»","Ils dirent: Le Dieu des Hébreux nous est apparu. Permets-nous de faire trois journées de marche dans le désert, pour offrir des sacrifices à l’Éternel, afin qu’il ne nous frappe pas de la peste ou de l’épée.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO05.htm,https://ebible.org/fraLSG/EXO05.htm,EXO 5:4,"Omwâmi w’e Mîsiri ababwîra, erhi: «Wâni Mûsa mwe na Aroni, cirhumire mwalonza okushumika olubaga mpu luleke emikolo? Shubiri omu mikolo yinyu!»","Et le roi d’Égypte leur dit: Moïse et Aaron, pourquoi détournez-vous le peuple de son ouvrage? Allez à vos travaux.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO05.htm,https://ebible.org/fraLSG/EXO05.htm,EXO 5:5,"Faraoni mwâmi w’e Mîsiri ederha, erhi: «Mwamabona oku olubaga lukola luluzire omu cihugo, b’obu mukolaga mwalonza mpu luleke emikolo!»","Pharaon dit: Voici, ce peuple est maintenant nombreux dans le pays, et vous lui feriez interrompre ses travaux!",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO05.htm,https://ebible.org/fraLSG/EXO05.htm,EXO 5:6,"Olwo lusiku lwonênè, Faraoni mwâmi w’e Mîsiri arhegeka abarhambo n’abimangizi b’emikolo b’olubaga, erhi:","Et ce jour même, Pharaon donna cet ordre aux inspecteurs du peuple et aux commissaires:",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO05.htm,https://ebible.org/fraLSG/EXO05.htm,EXO 5:7,«Murhacikâgihà olubaga ebyâsi by’okujira amadofali nk’oku mwakâgijira burhanzi. Bagendikalonza ebyâsi bône.,Vous ne donnerez plus comme auparavant de la paille au peuple pour faire des briques; qu’ils aillent eux-mêmes se ramasser de la paille.,verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO05.htm,https://ebible.org/fraLSG/EXO05.htm,EXO 5:8,"“Mubasêze okujira amadofali gali nk’aga banayôrha bajira, murhanyihagya bici. Obwôlo bwabagazire, co cinarhumire badwîrhe bayâma, mpu: Rhugendirherekêra Nyamuzinda wîrhu!”","Vous leur imposerez néanmoins la quantité de briques qu’ils faisaient auparavant, vous n’en retrancherez rien; car ce sont des paresseux; voilà pourquoi ils crient, en disant: Allons offrir des sacrifices à notre Dieu!",verse,needs_review,
